zip_code_id,postal_code,city,county_name,state_id,state_name,timezone,longitude,population,latitude
765,61816,Broadlands,Champaign,IL,Illinois,America/Chicago,-88.00121,458,39.92283
766,61817,Catlin,Vermilion,IL,Illinois,America/Chicago,-87.71673,2516,40.03788
767,61818,Cerro Gordo,Piatt,IL,Illinois,America/Chicago,-88.71921,1712,39.88033
768,61820,Champaign,Champaign,IL,Illinois,America/Chicago,-88.2435,38156,40.1089
769,61821,Champaign,Champaign,IL,Illinois,America/Chicago,-88.27502,30582,40.10963
770,61822,Champaign,Champaign,IL,Illinois,America/Chicago,-88.30528,25829,40.13577
771,61830,Cisco,Piatt,IL,Illinois,America/Chicago,-88.72251,337,40.02752
772,61831,Collison,Vermilion,IL,Illinois,America/Chicago,-87.79209,134,40.22512
773,61832,Danville,Vermilion,IL,Illinois,America/Chicago,-87.63648,34918,40.13617
774,61833,Tilton,Vermilion,IL,Illinois,America/Chicago,-87.64433,2199,40.09806
775,61834,Danville,Vermilion,IL,Illinois,America/Chicago,-87.63785,8778,40.1643
776,61839,De Land,Piatt,IL,Illinois,America/Chicago,-88.62912,610,40.1377
777,61840,Dewey,Champaign,IL,Illinois,America/Chicago,-88.29894,819,40.3037
778,61841,Fairmount,Vermilion,IL,Illinois,America/Chicago,-87.82426,1341,40.02634
779,61842,Farmer City,De Witt,IL,Illinois,America/Chicago,-88.66581,2727,40.23923
780,61843,Fisher,Champaign,IL,Illinois,America/Chicago,-88.38396,2368,40.31535
781,61844,Fithian,Vermilion,IL,Illinois,America/Chicago,-87.87033,715,40.13875
782,61845,Foosland,Champaign,IL,Illinois,America/Chicago,-88.39924,383,40.37417
783,61846,Georgetown,Vermilion,IL,Illinois,America/Chicago,-87.6124,4918,39.97625
784,61847,Gifford,Champaign,IL,Illinois,America/Chicago,-88.01543,1239,40.31313
785,61848,Henning,Vermilion,IL,Illinois,America/Chicago,-87.70278,230,40.30806
786,61849,Homer,Champaign,IL,Illinois,America/Chicago,-87.96191,1999,40.01115
787,61850,Indianola,Vermilion,IL,Illinois,America/Chicago,-87.73769,418,39.93251
788,61851,Ivesdale,Champaign,IL,Illinois,America/Chicago,-88.43474,295,39.96081
789,61852,Longview,Champaign,IL,Illinois,America/Chicago,-88.07579,221,39.90315
790,61853,Mahomet,Champaign,IL,Illinois,America/Chicago,-88.41679,13981,40.22144
791,61854,Mansfield,Piatt,IL,Illinois,America/Chicago,-88.52404,1197,40.20397
792,61855,Milmine,Piatt,IL,Illinois,America/Chicago,-88.66092,104,39.92215
793,61856,Monticello,Piatt,IL,Illinois,America/Chicago,-88.57954,7884,40.0269
794,61857,Muncie,Vermilion,IL,Illinois,America/Chicago,-87.84216,195,40.1167
795,61858,Oakwood,Vermilion,IL,Illinois,America/Chicago,-87.768,3017,40.13282
796,61859,Ogden,Champaign,IL,Illinois,America/Chicago,-87.96115,1226,40.15415
797,61862,Penfield,Champaign,IL,Illinois,America/Chicago,-87.95188,533,40.30632
798,61863,Pesotum,Champaign,IL,Illinois,America/Chicago,-88.2797,806,39.9058
799,61864,Philo,Champaign,IL,Illinois,America/Chicago,-88.14671,1719,39.97954
800,61865,Potomac,Vermilion,IL,Illinois,America/Chicago,-87.80254,1560,40.30451
801,61866,Rantoul,Champaign,IL,Illinois,America/Chicago,-88.15398,14296,40.31208
802,61870,Ridge Farm,Vermilion,IL,Illinois,America/Chicago,-87.61837,1320,39.89754
803,61871,Royal,Champaign,IL,Illinois,America/Chicago,-87.96779,304,40.19008
804,61872,Sadorus,Champaign,IL,Illinois,America/Chicago,-88.37719,898,39.9387
805,61873,Saint Joseph,Champaign,IL,Illinois,America/Chicago,-88.03922,6519,40.1378
806,61874,Savoy,Champaign,IL,Illinois,America/Chicago,-88.25694,8150,40.05111
807,61875,Seymour,Champaign,IL,Illinois,America/Chicago,-88.41951,818,40.1005
808,61876,Sidell,Vermilion,IL,Illinois,America/Chicago,-87.83412,561,39.90508
809,61877,Sidney,Champaign,IL,Illinois,America/Chicago,-88.07866,1803,39.99416
810,61878,Thomasboro,Champaign,IL,Illinois,America/Chicago,-88.14944,1310,40.23971
811,61880,Tolono,Champaign,IL,Illinois,America/Chicago,-88.2458,3831,39.97357
812,61882,Weldon,De Witt,IL,Illinois,America/Chicago,-88.75998,694,40.11345
813,61883,Westville,Vermilion,IL,Illinois,America/Chicago,-87.64153,4284,40.03743
814,61884,White Heath,Piatt,IL,Illinois,America/Chicago,-88.48059,1124,40.09074
815,61910,Arcola,Douglas,IL,Illinois,America/Chicago,-88.29901,4225,39.67439
816,61911,Arthur,Douglas,IL,Illinois,America/Chicago,-88.46979,5071,39.70325
817,61912,Ashmore,Coles,IL,Illinois,America/Chicago,-88.03502,1227,39.52727
818,61913,Atwood,Douglas,IL,Illinois,America/Chicago,-88.4661,1463,39.82757
819,61914,Bethany,Moultrie,IL,Illinois,America/Chicago,-88.76476,1833,39.63542
820,61917,Brocton,Edgar,IL,Illinois,America/Chicago,-87.89771,771,39.7142
821,61919,Camargo,Douglas,IL,Illinois,America/Chicago,-88.13947,942,39.77867
822,61920,Charleston,Coles,IL,Illinois,America/Chicago,-88.16408,24001,39.50369
823,61924,Chrisman,Edgar,IL,Illinois,America/Chicago,-87.65447,2258,39.79136
824,61925,Dalton City,Moultrie,IL,Illinois,America/Chicago,-88.83625,670,39.7235
825,61928,Gays,Moultrie,IL,Illinois,America/Chicago,-88.5041,665,39.451
826,61929,Hammond,Piatt,IL,Illinois,America/Chicago,-88.62133,683,39.82479
827,61930,Hindsboro,Douglas,IL,Illinois,America/Chicago,-88.13049,745,39.68087
828,61931,Humboldt,Coles,IL,Illinois,America/Chicago,-88.35311,1080,39.58979
829,61932,Hume,Edgar,IL,Illinois,America/Chicago,-87.87908,439,39.80357
830,61933,Kansas,Edgar,IL,Illinois,America/Chicago,-87.91704,901,39.54835
831,61936,La Place,Piatt,IL,Illinois,America/Chicago,-88.73026,290,39.80135
832,61937,Lovington,Moultrie,IL,Illinois,America/Chicago,-88.65056,2132,39.7418
833,61938,Mattoon,Coles,IL,Illinois,America/Chicago,-88.37427,21840,39.48385
834,61940,Metcalf,Edgar,IL,Illinois,America/Chicago,-87.81851,238,39.80769
835,61941,Murdock,Douglas,IL,Illinois,America/Chicago,-88.07291,79,39.80403
836,61942,Newman,Douglas,IL,Illinois,America/Chicago,-88.00608,1045,39.81517
837,61943,Oakland,Douglas,IL,Illinois,America/Chicago,-88.02965,1660,39.66501
838,61944,Paris,Edgar,IL,Illinois,America/Chicago,-87.7013,12259,39.601
839,61949,Redmon,Edgar,IL,Illinois,America/Chicago,-87.87359,145,39.6336
840,61951,Sullivan,Moultrie,IL,Illinois,America/Chicago,-88.58679,7956,39.59393
841,61953,Tuscola,Douglas,IL,Illinois,America/Chicago,-88.29125,6067,39.79958
842,61955,Vermilion,Edgar,IL,Illinois,America/Chicago,-87.59167,189,39.58217
843,61956,Villa Grove,Douglas,IL,Illinois,America/Chicago,-88.14415,2709,39.85124
844,61957,Windsor,Shelby,IL,Illinois,America/Chicago,-88.61111,1912,39.4396
845,62001,Alhambra,Madison,IL,Illinois,America/Chicago,-89.74853,1796,38.87851
846,62002,Alton,Madison,IL,Illinois,America/Chicago,-90.1276,31059,38.93974
847,62006,Batchtown,Calhoun,IL,Illinois,America/Chicago,-90.66658,490,39.05586
848,62009,Benld,Macoupin,IL,Illinois,America/Chicago,-89.79838,1814,39.09111
849,62010,Bethalto,Madison,IL,Illinois,America/Chicago,-90.0474,11357,38.92008
850,62011,Bingham,Fayette,IL,Illinois,America/Chicago,-89.21604,172,39.1266
851,62012,Brighton,Macoupin,IL,Illinois,America/Chicago,-90.15007,6426,39.04289
852,62013,Brussels,Calhoun,IL,Illinois,America/Chicago,-90.56954,693,38.96245
853,62014,Bunker Hill,Macoupin,IL,Illinois,America/Chicago,-89.951,4131,39.04302
854,62015,Butler,Montgomery,IL,Illinois,America/Chicago,-89.54339,635,39.22171
855,62016,Carrollton,Greene,IL,Illinois,America/Chicago,-90.41699,3674,39.29411
856,62017,Coffeen,Montgomery,IL,Illinois,America/Chicago,-89.36897,897,39.06889
857,62018,Cottage Hills,Madison,IL,Illinois,America/Chicago,-90.08356,3034,38.90713
858,62019,Donnellson,Montgomery,IL,Illinois,America/Chicago,-89.44928,393,39.01942
859,62021,Dorsey,Madison,IL,Illinois,America/Chicago,-89.97924,920,38.97733
860,62022,Dow,Jersey,IL,Illinois,America/Chicago,-90.33165,1060,39.00378
861,62023,Eagarville,Macoupin,IL,Illinois,America/Chicago,-89.78813,117,39.11073
862,62024,East Alton,Madison,IL,Illinois,America/Chicago,-90.09565,9916,38.87135
863,62025,Edwardsville,Madison,IL,Illinois,America/Chicago,-89.93325,34313,38.83058
864,62027,Eldred,Greene,IL,Illinois,America/Chicago,-90.55969,494,39.25607
865,62028,Elsah,Jersey,IL,Illinois,America/Chicago,-90.35409,1279,38.95937
866,62030,Fidelity,Jersey,IL,Illinois,America/Chicago,-90.16424,149,39.15462
867,62031,Fieldon,Jersey,IL,Illinois,America/Chicago,-90.5357,749,39.11334
868,62032,Fillmore,Montgomery,IL,Illinois,America/Chicago,-89.28852,732,39.11562
869,62033,Gillespie,Macoupin,IL,Illinois,America/Chicago,-89.8442,4515,39.13406
870,62034,Glen Carbon,Madison,IL,Illinois,America/Chicago,-89.9699,13667,38.75648
871,62035,Godfrey,Madison,IL,Illinois,America/Chicago,-90.24063,16520,38.9643
872,62036,Golden Eagle,Calhoun,IL,Illinois,America/Chicago,-90.58797,803,38.91663
873,62037,Grafton,Jersey,IL,Illinois,America/Chicago,-90.4676,2205,39.00931
874,62040,Granite City,Madison,IL,Illinois,America/Chicago,-90.11068,42447,38.72613
875,62044,Greenfield,Greene,IL,Illinois,America/Chicago,-90.2127,2094,39.36359
876,62045,Hamburg,Calhoun,IL,Illinois,America/Chicago,-90.70905,429,39.26029
877,62046,Hamel,Madison,IL,Illinois,America/Chicago,-89.84575,769,38.89009
878,62047,Hardin,Calhoun,IL,Illinois,America/Chicago,-90.62535,1443,39.12105
879,62048,Hartford,Madison,IL,Illinois,America/Chicago,-90.09663,1829,38.80405
880,62049,Hillsboro,Montgomery,IL,Illinois,America/Chicago,-89.48517,8946,39.13013
881,62050,Hillview,Greene,IL,Illinois,America/Chicago,-90.55128,354,39.44463
882,62051,Irving,Montgomery,IL,Illinois,America/Chicago,-89.40192,585,39.20174
883,62052,Jerseyville,Jersey,IL,Illinois,America/Chicago,-90.32186,12292,39.11104
884,62053,Kampsville,Calhoun,IL,Illinois,America/Chicago,-90.66108,626,39.32524
885,62054,Kane,Greene,IL,Illinois,America/Chicago,-90.34509,781,39.20125
886,62056,Litchfield,Montgomery,IL,Illinois,America/Chicago,-89.671,8574,39.17874
887,62058,Livingston,Madison,IL,Illinois,America/Chicago,-89.76688,757,38.96894
888,62059,Lovejoy,St. Clair,IL,Illinois,America/Chicago,-90.16503,452,38.65652
889,62060,Madison,Madison,IL,Illinois,America/Chicago,-90.14691,4586,38.67688
890,62061,Marine,Madison,IL,Illinois,America/Chicago,-89.77953,1671,38.78974
891,62062,Maryville,Madison,IL,Illinois,America/Chicago,-89.96199,8008,38.7274
892,62063,Medora,Macoupin,IL,Illinois,America/Chicago,-90.14764,1082,39.19785
893,62065,Michael,Calhoun,IL,Illinois,America/Chicago,-90.62892,179,39.23213
894,62067,Moro,Madison,IL,Illinois,America/Chicago,-89.98518,2755,38.92988
895,62069,Mount Olive,Macoupin,IL,Illinois,America/Chicago,-89.73938,3088,39.08833
896,62070,Mozier,Calhoun,IL,Illinois,America/Chicago,-90.73317,48,39.29651
897,62074,New Douglas,Macoupin,IL,Illinois,America/Chicago,-89.68364,1333,38.95803
898,62075,Nokomis,Montgomery,IL,Illinois,America/Chicago,-89.29536,3662,39.30114
899,62076,Ohlman,Montgomery,IL,Illinois,America/Chicago,-89.21919,112,39.34345
900,62077,Panama,Montgomery,IL,Illinois,America/Chicago,-89.52171,240,39.02901
901,62078,Patterson,Greene,IL,Illinois,America/Chicago,-90.48608,78,39.47862
902,62079,Piasa,Macoupin,IL,Illinois,America/Chicago,-90.14199,244,39.11224
903,62080,Ramsey,Fayette,IL,Illinois,America/Chicago,-89.10132,2433,39.13694
904,62081,Rockbridge,Greene,IL,Illinois,America/Chicago,-90.23711,354,39.2612
905,62082,Roodhouse,Greene,IL,Illinois,America/Chicago,-90.32407,2746,39.49462
906,62083,Rosamond,Christian,IL,Illinois,America/Chicago,-89.20145,237,39.35447
907,62084,Roxana,Madison,IL,Illinois,America/Chicago,-90.06238,1464,38.83658
908,62085,Sawyerville,Macoupin,IL,Illinois,America/Chicago,-89.80244,192,39.07823
909,62086,Sorento,Bond,IL,Illinois,America/Chicago,-89.581,1263,38.98249
910,62087,South Roxana,Madison,IL,Illinois,America/Chicago,-90.06612,2172,38.81693
911,62088,Staunton,Macoupin,IL,Illinois,America/Chicago,-89.79869,6569,39.01199
912,62089,Taylor Springs,Montgomery,IL,Illinois,America/Chicago,-89.49522,501,39.12974
913,62090,Venice,Madison,IL,Illinois,America/Chicago,-90.16927,1293,38.66988
914,62091,Walshville,Montgomery,IL,Illinois,America/Chicago,-89.60917,380,39.0569
915,62092,White Hall,Greene,IL,Illinois,America/Chicago,-90.41611,2932,39.41619
916,62093,Wilsonville,Macoupin,IL,Illinois,America/Chicago,-89.85469,477,39.06688
917,62094,Witt,Montgomery,IL,Illinois,America/Chicago,-89.35264,1148,39.24472
918,62095,Wood River,Madison,IL,Illinois,America/Chicago,-90.06934,10455,38.8623
919,62097,Worden,Madison,IL,Illinois,America/Chicago,-89.85434,3064,38.93873
920,62098,Wrights,Greene,IL,Illinois,America/Chicago,-90.30464,24,39.3861
921,62201,East Saint Louis,St. Clair,IL,Illinois,America/Chicago,-90.13868,7570,38.64273
922,62203,East Saint Louis,St. Clair,IL,Illinois,America/Chicago,-90.07747,8264,38.60021
923,62204,East Saint Louis,St. Clair,IL,Illinois,America/Chicago,-90.09056,7954,38.6327
924,62205,East Saint Louis,St. Clair,IL,Illinois,America/Chicago,-90.12227,8007,38.60935
925,62206,East Saint Louis,St. Clair,IL,Illinois,America/Chicago,-90.1667,15121,38.56793
926,62207,East Saint Louis,St. Clair,IL,Illinois,America/Chicago,-90.12291,8913,38.58284
927,62208,Fairview Heights,St. Clair,IL,Illinois,America/Chicago,-90.00452,16516,38.59625
928,62214,Addieville,Washington,IL,Illinois,America/Chicago,-89.61173,1242,38.37808
929,62215,Albers,Clinton,IL,Illinois,America/Chicago,-89.60739,1907,38.50942
930,62216,Aviston,Clinton,IL,Illinois,America/Chicago,-89.60243,2742,38.62106
931,62217,Baldwin,Randolph,IL,Illinois,America/Chicago,-89.84446,748,38.17349
932,62218,Bartelso,Clinton,IL,Illinois,America/Chicago,-89.47294,1820,38.51975
933,62219,Beckemeyer,Clinton,IL,Illinois,America/Chicago,-89.43186,954,38.60586
934,62220,Belleville,St. Clair,IL,Illinois,America/Chicago,-89.98652,18302,38.47337
935,62221,Belleville,St. Clair,IL,Illinois,America/Chicago,-89.89921,29949,38.51484
936,62223,Belleville,St. Clair,IL,Illinois,America/Chicago,-90.0598,16309,38.53614
937,62225,Scott Air Force Base,St. Clair,IL,Illinois,America/Chicago,-89.8554,5128,38.54559
938,62226,Belleville,St. Clair,IL,Illinois,America/Chicago,-90.00058,28666,38.53518
939,62230,Breese,Clinton,IL,Illinois,America/Chicago,-89.52681,6279,38.64037
940,62231,Carlyle,Clinton,IL,Illinois,America/Chicago,-89.33028,7436,38.64163
941,62232,Caseyville,St. Clair,IL,Illinois,America/Chicago,-90.00279,6705,38.63222
942,62233,Chester,Randolph,IL,Illinois,America/Chicago,-89.78739,9680,37.94609
943,62234,Collinsville,Madison,IL,Illinois,America/Chicago,-89.98175,32426,38.6834
944,62236,Columbia,Monroe,IL,Illinois,America/Chicago,-90.21655,13757,38.43645
945,62237,Coulterville,Randolph,IL,Illinois,America/Chicago,-89.5691,2435,38.18906
946,62238,Cutler,Perry,IL,Illinois,America/Chicago,-89.53264,619,38.03912
947,62239,Dupo,St. Clair,IL,Illinois,America/Chicago,-90.18737,4715,38.52569
948,62240,East Carondelet,St. Clair,IL,Illinois,America/Chicago,-90.20743,1727,38.52118
949,62241,Ellis Grove,Randolph,IL,Illinois,America/Chicago,-89.89064,989,38.01352
950,62242,Evansville,Randolph,IL,Illinois,America/Chicago,-89.94536,1445,38.09633
951,62243,Freeburg,St. Clair,IL,Illinois,America/Chicago,-89.89048,5795,38.41946
952,62244,Fults,Monroe,IL,Illinois,America/Chicago,-90.19815,897,38.1864
953,62245,Germantown,Clinton,IL,Illinois,America/Chicago,-89.56794,1692,38.54878
954,62246,Greenville,Bond,IL,Illinois,America/Chicago,-89.42627,9916,38.8888
955,62248,Hecker,Monroe,IL,Illinois,America/Chicago,-89.99345,391,38.30445
956,62249,Highland,Madison,IL,Illinois,America/Chicago,-89.66456,15507,38.75524
957,62250,Hoffman,Clinton,IL,Illinois,America/Chicago,-89.266,461,38.54084
958,62253,Keyesport,Bond,IL,Illinois,America/Chicago,-89.29754,583,38.77688
959,62254,Lebanon,St. Clair,IL,Illinois,America/Chicago,-89.82136,6292,38.60743
960,62255,Lenzburg,St. Clair,IL,Illinois,America/Chicago,-89.78192,1279,38.31167
961,62257,Marissa,St. Clair,IL,Illinois,America/Chicago,-89.73133,2678,38.28412
962,62258,Mascoutah,St. Clair,IL,Illinois,America/Chicago,-89.77254,9253,38.46213
963,62260,Millstadt,St. Clair,IL,Illinois,America/Chicago,-90.10096,7405,38.45996
964,62261,Modoc,Randolph,IL,Illinois,America/Chicago,-90.00282,64,38.01309
965,62262,Mulberry Grove,Bond,IL,Illinois,America/Chicago,-89.27192,1503,38.94143
966,62263,Nashville,Washington,IL,Illinois,America/Chicago,-89.40006,5034,38.33016
967,62264,New Athens,St. Clair,IL,Illinois,America/Chicago,-89.90722,3745,38.31628
968,62265,New Baden,Clinton,IL,Illinois,America/Chicago,-89.67063,4391,38.50063
969,62266,New Memphis,Clinton,IL,Illinois,America/Chicago,-89.67709,87,38.48667
970,62268,Oakdale,Washington,IL,Illinois,America/Chicago,-89.528,712,38.27365
971,62269,O Fallon,St. Clair,IL,Illinois,America/Chicago,-89.91603,32029,38.60337
972,62271,Okawville,Washington,IL,Illinois,America/Chicago,-89.51576,2153,38.44475
973,62272,Percy,Randolph,IL,Illinois,America/Chicago,-89.59938,1741,37.98836
974,62273,Pierron,Bond,IL,Illinois,America/Chicago,-89.58388,294,38.78677
975,62274,Pinckneyville,Perry,IL,Illinois,America/Chicago,-89.40828,7857,38.09184
976,62275,Pocahontas,Bond,IL,Illinois,America/Chicago,-89.54473,3705,38.81167
977,62277,Prairie Du Rocher,Randolph,IL,Illinois,America/Chicago,-90.11549,1363,38.10088
978,62278,Red Bud,Randolph,IL,Illinois,America/Chicago,-89.99259,6543,38.20794
979,62279,Renault,Monroe,IL,Illinois,America/Chicago,-90.13541,7,38.15121
980,62280,Rockwood,Randolph,IL,Illinois,America/Chicago,-89.65967,445,37.83504
981,62281,Saint Jacob,Madison,IL,Illinois,America/Chicago,-89.78191,2712,38.70439
982,62282,Saint Libory,St. Clair,IL,Illinois,America/Chicago,-89.71267,406,38.36313
983,62284,Smithboro,Bond,IL,Illinois,America/Chicago,-89.31304,549,38.87655
984,62285,Smithton,St. Clair,IL,Illinois,America/Chicago,-90.00774,4436,38.38835
985,62286,Sparta,Randolph,IL,Illinois,America/Chicago,-89.7144,6110,38.11832
986,62288,Steeleville,Randolph,IL,Illinois,America/Chicago,-89.68559,3094,37.98825
987,62289,Summerfield,St. Clair,IL,Illinois,America/Chicago,-89.75162,351,38.59693
988,62292,Tilden,Randolph,IL,Illinois,America/Chicago,-89.6801,885,38.21265
989,62293,Trenton,St. Clair,IL,Illinois,America/Chicago,-89.6975,4427,38.61896
990,62294,Troy,Madison,IL,Illinois,America/Chicago,-89.87119,14117,38.70282
991,62295,Valmeyer,Monroe,IL,Illinois,America/Chicago,-90.31335,1547,38.27929
992,62297,Walsh,Randolph,IL,Illinois,America/Chicago,-89.81312,251,38.04982
993,62298,Waterloo,Monroe,IL,Illinois,America/Chicago,-90.15224,16608,38.31087
994,62301,Quincy,Adams,IL,Illinois,America/Chicago,-91.3866,32078,39.93159
995,62305,Quincy,Adams,IL,Illinois,America/Chicago,-91.34582,19357,39.92981
996,62311,Augusta,Schuyler,IL,Illinois,America/Chicago,-90.91783,633,40.22201
997,62312,Barry,Pike,IL,Illinois,America/Chicago,-91.02783,1933,39.70914
998,62313,Basco,Hancock,IL,Illinois,America/Chicago,-91.22604,378,40.31956
999,62314,Baylis,Pike,IL,Illinois,America/Chicago,-90.89028,524,39.77066
1000,62316,Bowen,Hancock,IL,Illinois,America/Chicago,-91.055,545,40.23633
1001,62319,Camden,Schuyler,IL,Illinois,America/Chicago,-90.73123,261,40.15246
1002,62320,Camp Point,Adams,IL,Illinois,America/Chicago,-91.0804,2324,40.02071
1003,62321,Carthage,Hancock,IL,Illinois,America/Chicago,-91.10393,3845,40.4085
1004,62323,Chambersburg,Pike,IL,Illinois,America/Chicago,-90.68541,268,39.8124
1005,62324,Clayton,Adams,IL,Illinois,America/Chicago,-90.95899,1076,39.99243
1006,62325,Coatsburg,Adams,IL,Illinois,America/Chicago,-91.16604,466,40.05123
1007,62326,Colchester,McDonough,IL,Illinois,America/Chicago,-90.81335,2337,40.41725
1008,62330,Dallas City,Hancock,IL,Illinois,America/Chicago,-91.12555,1746,40.57204
1009,62334,Elvaston,Hancock,IL,Illinois,America/Chicago,-91.24059,138,40.3879
1010,62336,Ferris,Hancock,IL,Illinois,America/Chicago,-91.17161,18,40.46788
1011,62338,Fowler,Adams,IL,Illinois,America/Chicago,-91.23958,1316,39.9914
1012,62339,Golden,Adams,IL,Illinois,America/Chicago,-91.04115,874,40.13164
1013,62340,Griggsville,Pike,IL,Illinois,America/Chicago,-90.72485,1894,39.72897
1014,62341,Hamilton,Hancock,IL,Illinois,America/Chicago,-91.30279,3454,40.42577
1015,62343,Hull,Pike,IL,Illinois,America/Chicago,-91.24229,948,39.70301
1016,62344,Huntsville,Schuyler,IL,Illinois,America/Chicago,-90.83111,14,40.16893
1017,62345,Kinderhook,Pike,IL,Illinois,America/Chicago,-91.12951,391,39.70493
1018,62346,La Prairie,Adams,IL,Illinois,America/Chicago,-90.9475,189,40.14813
1019,62347,Liberty,Adams,IL,Illinois,America/Chicago,-91.08899,1956,39.86596
1020,62348,Lima,Adams,IL,Illinois,America/Chicago,-91.36729,166,40.1876
1021,62349,Loraine,Adams,IL,Illinois,America/Chicago,-91.20078,626,40.1675
1022,62351,Mendon,Adams,IL,Illinois,America/Chicago,-91.26757,1879,40.11573
1023,62352,Milton,Pike,IL,Illinois,America/Chicago,-90.6501,232,39.56453
1024,62353,Mount Sterling,Brown,IL,Illinois,America/Chicago,-90.75829,5346,39.97252
1025,62354,Nauvoo,Hancock,IL,Illinois,America/Chicago,-91.3318,1592,40.52601
1026,62355,Nebo,Pike,IL,Illinois,America/Chicago,-90.7765,754,39.41023
1027,62356,New Canton,Pike,IL,Illinois,America/Chicago,-91.0858,465,39.60144
1028,62357,New Salem,Pike,IL,Illinois,America/Chicago,-90.86737,475,39.68491
1029,62358,Niota,Hancock,IL,Illinois,America/Chicago,-91.25719,884,40.58206
1030,62359,Paloma,Adams,IL,Illinois,America/Chicago,-91.20472,209,40.03269
1031,62360,Payson,Adams,IL,Illinois,America/Chicago,-91.26344,1918,39.81627
1032,62361,Pearl,Pike,IL,Illinois,America/Chicago,-90.64632,522,39.48317
1033,62362,Perry,Pike,IL,Illinois,America/Chicago,-90.74712,297,39.78238
1034,62363,Pittsfield,Pike,IL,Illinois,America/Chicago,-90.77418,5758,39.5936
1035,62365,Plainville,Adams,IL,Illinois,America/Chicago,-91.1594,620,39.7964
1036,62366,Pleasant Hill,Pike,IL,Illinois,America/Chicago,-90.89432,1589,39.46001
1037,62367,Plymouth,Hancock,IL,Illinois,America/Chicago,-90.87611,1033,40.30522
1038,62370,Rockport,Pike,IL,Illinois,America/Chicago,-91.00198,234,39.52087
1039,62373,Sutter,Hancock,IL,Illinois,America/Chicago,-91.34172,294,40.24217
1040,62374,Tennessee,McDonough,IL,Illinois,America/Chicago,-90.91203,345,40.40891
1041,62375,Timewell,Brown,IL,Illinois,America/Chicago,-90.87126,345,40.00411
1042,62376,Ursa,Adams,IL,Illinois,America/Chicago,-91.42052,1204,40.11503
1043,62378,Versailles,Brown,IL,Illinois,America/Chicago,-90.63512,955,39.89739
1044,62379,Warsaw,Hancock,IL,Illinois,America/Chicago,-91.40011,1725,40.28677
1045,62380,West Point,Hancock,IL,Illinois,America/Chicago,-91.19088,488,40.24002
1046,62401,Effingham,Effingham,IL,Illinois,America/Chicago,-88.56417,18722,39.11953
1047,62410,Allendale,Wabash,IL,Illinois,America/Chicago,-87.72653,1249,38.53253
1048,62411,Altamont,Effingham,IL,Illinois,America/Chicago,-88.72964,4136,39.07063
1049,62413,Annapolis,Crawford,IL,Illinois,America/Chicago,-87.83882,330,39.13963
1050,62414,Beecher City,Fayette,IL,Illinois,America/Chicago,-88.83046,1993,39.17067
1051,62417,Bridgeport,Lawrence,IL,Illinois,America/Chicago,-87.76565,3281,38.70667
1052,62418,Brownstown,Fayette,IL,Illinois,America/Chicago,-88.96952,2108,39.01845
1053,62419,Calhoun,Richland,IL,Illinois,America/Chicago,-87.98542,230,38.62003
1054,62420,Casey,Cumberland,IL,Illinois,America/Chicago,-88.00198,4762,39.29042
1055,62421,Claremont,Richland,IL,Illinois,America/Chicago,-87.94355,660,38.7536
1056,62422,Cowden,Shelby,IL,Illinois,America/Chicago,-88.88322,1002,39.23882
1057,62423,Dennison,Clark,IL,Illinois,America/Chicago,-87.57963,485,39.46168
1058,62424,Dieterich,Effingham,IL,Illinois,America/Chicago,-88.42215,2445,38.98978
1059,62425,Dundas,Richland,IL,Illinois,America/Chicago,-88.09216,502,38.82851
1060,62426,Edgewood,Effingham,IL,Illinois,America/Chicago,-88.66454,873,38.90211
1061,62427,Flat Rock,Crawford,IL,Illinois,America/Chicago,-87.65935,1690,38.87209
1062,62428,Greenup,Cumberland,IL,Illinois,America/Chicago,-88.13124,2803,39.26363
1063,62431,Herrick,Shelby,IL,Illinois,America/Chicago,-88.99105,1054,39.22885
1064,62432,Hidalgo,Jasper,IL,Illinois,America/Chicago,-88.13981,417,39.13551
1065,62433,Hutsonville,Crawford,IL,Illinois,America/Chicago,-87.70355,927,39.11193
1066,62434,Ingraham,Clay,IL,Illinois,America/Chicago,-88.3252,327,38.84322
1067,62436,Jewett,Cumberland,IL,Illinois,America/Chicago,-88.25247,697,39.17982
1068,62438,Lakewood,Shelby,IL,Illinois,America/Chicago,-88.86922,300,39.32114
1069,62439,Lawrenceville,Lawrence,IL,Illinois,America/Chicago,-87.63529,7166,38.74655
1070,62440,Lerna,Coles,IL,Illinois,America/Chicago,-88.2679,1315,39.39549
1071,62441,Marshall,Clark,IL,Illinois,America/Chicago,-87.69763,6786,39.3976
1072,62442,Martinsville,Clark,IL,Illinois,America/Chicago,-87.85501,2814,39.31182
1073,62443,Mason,Effingham,IL,Illinois,America/Chicago,-88.62797,1678,38.9541
1074,62444,Mode,Shelby,IL,Illinois,America/Chicago,-88.7393,331,39.27655
1075,62445,Montrose,Cumberland,IL,Illinois,America/Chicago,-88.32117,1290,39.16804
1076,62446,Mount Erie,Wayne,IL,Illinois,America/Chicago,-88.2179,342,38.49745
1077,62447,Neoga,Cumberland,IL,Illinois,America/Chicago,-88.44439,3615,39.31551
1078,62448,Newton,Jasper,IL,Illinois,America/Chicago,-88.18259,5565,38.96892
